variation_group_id,program_family,name_1,name_2,source,url,stem_fields_1,stem_fields_2,distinguishing_feature,name_similarity,recommendation,index_1,index_2
VAR_354,CTY (Johns Hopkins),Johns Hopkins RISE Neuroscience Research,University of Pennsylvania RISE Bioengineering,RISE Programs,https://www.riseprograms.org/programs,"Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research","Bioengineering, Medical Devices, Tissue Engineering, Computational Biology","Subject: Neuroscience; Grade: High School; Field: Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research",34.88%,keep_separate,156,157
VAR_355,CTY (Johns Hopkins),Johns Hopkins RISE Neuroscience Research,Rice University RISE Research Experience,RISE Programs,https://www.riseprograms.org/programs,"Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research","Physical Sciences, Life Sciences, Engineering, Research Methods","Subject: Neuroscience; Grade: High School; Field: Neuroscience, Brain Science, Cognitive Science, Neurobiology, Medical Research",42.50%,keep_separate,156,158
VAR_356,Unknown,University of Pennsylvania RISE Bioengineering,Rice University RISE Research Experience,RISE Programs,https://www.riseprograms.org/programs,"Bioengineering, Medical Devices, Tissue Engineering, Computational Biology","Physical Sciences, Life Sciences, Engineering, Research Methods","Subject: Biology; Subject: Engineering; Grade: High School; Field: Bioengineering, Medical Devices, Tissue Engineering, Computational Biology",51.16%,keep_separate,157,158
VAR_357,Unknown,CMU Robotics Academy - VEX V5 Curriculum,CMU Robotics Academy - Robotics Engineering 2,Carnegie Mellon Robotics Academy,https://www.roboticseducation.org/,"Robotics, Computer Science, C++, Engineering Design","Robotics, Advanced Engineering, Computer Vision, Kinematics","Subject: Robotics; Grade: High School; Field: Robotics, Computer Science, C++, Engineering Design",61.18%,keep_separate,99,100
VAR_358,Unknown,Broadcom MASTERS Competition,Broadcom MASTERS - Finals Competition,Broadcom MASTERS,https://www.societyforscience.org/broadcom-masters/,"Science, Technology, Engineering, Mathematics, All STEM","STEM, Problem Solving, Critical Thinking","Grade: Middle School; Grade: Grades 6-8; Field: Science, Technology, Engineering, Mathematics, All STEM",86.15%,keep_separate,69,71
VAR_359,Unknown,Broadcom MASTERS Competition,Broadcom MASTERS - Samueli Foundation Prize,Broadcom MASTERS,https://www.societyforscience.org/broadcom-masters/,"Science, Technology, Engineering, Mathematics, All STEM","Engineering, Design, Technology","Grade: Middle School; Grade: Grades 6-8; Field: Science, Technology, Engineering, Mathematics, All STEM",61.97%,keep_separate,69,72
VAR_360,Unknown,Broadcom MASTERS Competition,"Broadcom MASTERS (Math, Applied Science, Technology and Engineering for Rising Stars)",Broadcom MASTERS,https://www.societyforscience.org/broadcom-masters/,"Science, Technology, Engineering, Mathematics, All STEM",All STEM,"Grade: Middle School; Grade: Grades 6-8; Field: Science, Technology, Engineering, Mathematics, All STEM",37.17%,keep_separate,69,113
VAR_361,Unknown,Broadcom MASTERS - Finals Competition,Broadcom MASTERS - Samueli Foundation Prize,Broadcom MASTERS,https://www.societyforscience.org/broadcom-masters/,"STEM, Problem Solving, Critical Thinking","Engineering, Design, Technology","Field: STEM, Problem Solving, Critical Thinking",65.00%,keep_separate,71,72
VAR_362,Unknown,Broadcom MASTERS - Finals Competition,"Broadcom MASTERS (Math, Applied Science, Technology and Engineering for Rising Stars)",Broadcom MASTERS,https://www.societyforscience.org/broadcom-masters/,"STEM, Problem Solving, Critical Thinking",All STEM,"Field: STEM, Problem Solving, Critical Thinking",37.70%,keep_separate,71,113
VAR_363,Unknown,Broadcom MASTERS - Samueli Foundation Prize,"Broadcom MASTERS (Math, Applied Science, Technology and Engineering for Rising Stars)",Broadcom MASTERS,https://www.societyforscience.org/broadcom-masters/,"Engineering, Design, Technology",All STEM,"Subject: Engineering; Grade: Middle School; Field: Engineering, Design, Technology",43.75%,keep_separate,72,113
VAR_364,Unknown,Broadcom MASTERS - Science Fair Qualification,Broadcom MASTERS - Application Process,Broadcom MASTERS,https://www.societyforscience.org/broadcom-masters/how-to-enter/,"Science, Research, All STEM","STEM, Communication, Research","Field: Science, Research, All STEM",67.47%,keep_separate,70,74
VAR_365,Garcia Program,Garcia Research Scholars Program - Summer Research,Garcia Research Scholars - Academic Year Extension,Garcia Research Scholars,https://www.stonybrook.edu/commcms/garcia/,"Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering","Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering","Subject: Biology; Subject: Chemistry; Subject: Physics; Subject: Mathematics; Subject: Computer Science; Subject: Engineering; Grade: High School; Session: Summer; Field: Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering",64.00%,keep_separate,108,109
VAR_366,Garcia Program,Garcia Research Scholars Program - Summer Research,Garcia Research Scholars - Biology and Life Sciences Track,Garcia Research Scholars,https://www.stonybrook.edu/commcms/garcia/,"Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering","Biology, Molecular Biology, Genetics, Neuroscience, Ecology","Subject: Biology; Subject: Chemistry; Subject: Physics; Subject: Mathematics; Subject: Computer Science; Subject: Engineering; Grade: High School; Session: Summer; Field: Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering",55.56%,keep_separate,108,110
VAR_367,Garcia Program,Garcia Research Scholars Program - Summer Research,Garcia Research Scholars - Research Symposium and Competitions,Garcia Research Scholars,https://www.stonybrook.edu/commcms/garcia/,"Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering","Scientific Communication, Research Presentation, Competition Preparation","Subject: Biology; Subject: Chemistry; Subject: Physics; Subject: Mathematics; Subject: Computer Science; Subject: Engineering; Grade: High School; Session: Summer; Field: Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering",62.50%,keep_separate,108,111
VAR_368,Garcia Program,Garcia Research Scholars Program - Summer Research,Garcia Research Scholars - College Application Support,Garcia Research Scholars,https://www.stonybrook.edu/commcms/garcia/,"Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering","College Preparation, Career Guidance, Academic Advising","Subject: Biology; Subject: Chemistry; Subject: Physics; Subject: Mathematics; Subject: Computer Science; Subject: Engineering; Grade: High School; Session: Summer; Field: Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering",59.62%,keep_separate,108,112
VAR_369,Garcia Program,Garcia Research Scholars - Academic Year Extension,Garcia Research Scholars - Biology and Life Sciences Track,Garcia Research Scholars,https://www.stonybrook.edu/commcms/garcia/,"Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering","Biology, Molecular Biology, Genetics, Neuroscience, Ecology","Grade: High School; Field: Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering",53.70%,keep_separate,109,110
VAR_370,Garcia Program,Garcia Research Scholars - Academic Year Extension,Garcia Research Scholars - Research Symposium and Competitions,Garcia Research Scholars,https://www.stonybrook.edu/commcms/garcia/,"Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering","Scientific Communication, Research Presentation, Competition Preparation","Grade: High School; Field: Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering",66.07%,keep_separate,109,111
VAR_371,Garcia Program,Garcia Research Scholars - Academic Year Extension,Garcia Research Scholars - College Application Support,Garcia Research Scholars,https://www.stonybrook.edu/commcms/garcia/,"Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering","College Preparation, Career Guidance, Academic Advising","Grade: High School; Field: Biology, Chemistry, Physics, Mathematics, Computer Science, Engineering",65.38%,keep_separate,109,112
VAR_372,Garcia Program,Garcia Research Scholars - Biology and Life Sciences Track,Garcia Research Scholars - Research Symposium and Competitions,Garcia Research Scholars,https://www.stonybrook.edu/commcms/garcia/,"Biology, Molecular Biology, Genetics, Neuroscience, Ecology","Scientific Communication, Research Presentation, Competition Preparation","Subject: Biology; Subject: Biomedical; Subject: Neuroscience; Field: Biology, Molecular Biology, Genetics, Neuroscience, Ecology",58.33%,keep_separate,110,111
VAR_373,Garcia Program,Garcia Research Scholars - Biology and Life Sciences Track,Garcia Research Scholars - College Application Support,Garcia Research Scholars,https://www.stonybrook.edu/commcms/garcia/,"Biology, Molecular Biology, Genetics, Neuroscience, Ecology","College Preparation, Career Guidance, Academic Advising","Subject: Biology; Subject: Biomedical; Subject: Neuroscience; Field: Biology, Molecular Biology, Genetics, Neuroscience, Ecology",58.93%,keep_separate,110,112
VAR_374,Garcia Program,Garcia Research Scholars - Research Symposium and Competitions,Garcia Research Scholars - College Application Support,Garcia Research Scholars,https://www.stonybrook.edu/commcms/garcia/,"Scientific Communication, Research Presentation, Competition Preparation","College Preparation, Career Guidance, Academic Advising","Field: Scientific Communication, Research Presentation, Competition Preparation",63.79%,keep_separate,111,112
VAR_375,Unknown,Tynker Summer Coding Camp - Python,Tynker Summer Coding Camp - Mobile Apps,Tynker,https://www.tynker.com/summer-camps/,"Computer Science, Python, Programming","Mobile Development, Computer Science, App Design","Session: Summer; Field: Computer Science, Python, Programming",79.45%,keep_separate,83,84
VAR_376,Unknown,Biology Olympiad Training Camp,USABO School Registration,USA Biology Olympiad,https://www.usabo-trc.org/,"Biology, Life Sciences","Biology, Life Sciences","Subject: Biology; Field: Biology, Life Sciences",36.36%,keep_separate,63,64
VAR_377,Unknown,Biology Olympiad Training Camp,USABO Study Groups and Preparation Courses,USA Biology Olympiad,https://www.usabo-trc.org/,"Biology, Life Sciences","Biology, Life Sciences","Subject: Biology; Field: Biology, Life Sciences",16.67%,keep_separate,63,65
VAR_378,Unknown,USABO School Registration,USABO Study Groups and Preparation Courses,USA Biology Olympiad,https://www.usabo-trc.org/,"Biology, Life Sciences","Biology, Life Sciences","Grade: High School; Field: Biology, Life Sciences",50.75%,keep_separate,64,65
