group_id,index1,index2,name1,name2,stem_fields1,stem_fields2,url,name_similarity,recommendation,reason
VAR_1425,727,756,Buick Achievers Scholarship - STEM,Generation Google Scholarship - North America,"Engineering, Technology, Computer Science","Computer Science, Software Engineering, Technology",https://bigfuture.collegeboard.org/scholarships,51,keep_separate,Different STEM fields
VAR_1426,728,729,AXA Achievement Scholarship - STEM,UNCF-Merck Science Initiative,"General STEM, Science, Mathematics","Biology, Chemistry, Life Sciences",https://bigfuture.collegeboard.org/scholarships,32,keep_separate,Different STEM fields
VAR_1427,728,730,AXA Achievement Scholarship - STEM,Davidson Fellows Scholarship - STEM,"General STEM, Science, Mathematics","Mathematics, Science, Technology, Engineering",https://bigfuture.collegeboard.org/scholarships,64,keep_separate,Different STEM fields
VAR_1428,728,731,AXA Achievement Scholarship - STEM,SMART Scholarship for STEM,"General STEM, Science, Mathematics","Engineering, Computer Science, Mathematics, Physics",https://bigfuture.collegeboard.org/scholarships,67,keep_separate,Different STEM fields
VAR_1429,728,733,AXA Achievement Scholarship - STEM,NSHSS STEM Scholar Award,"General STEM, Science, Mathematics","General STEM, Science, Technology",https://bigfuture.collegeboard.org/scholarships,41,keep_separate,Different STEM fields
VAR_1430,728,734,AXA Achievement Scholarship - STEM,Boeing Company Scholarship,"General STEM, Science, Mathematics","Aerospace Engineering, Engineering, Physics",https://bigfuture.collegeboard.org/scholarships,53,keep_separate,Different STEM fields
VAR_1431,728,735,AXA Achievement Scholarship - STEM,GE-Reagan Foundation Scholarship,"General STEM, Science, Mathematics","General STEM, Engineering, Technology",https://bigfuture.collegeboard.org/scholarships,55,keep_separate,Different STEM fields
VAR_1432,728,736,AXA Achievement Scholarship - STEM,AFCEA STEM Major Scholarships,"General STEM, Science, Mathematics","Computer Science, Electronics, Communications Engineering",https://bigfuture.collegeboard.org/scholarships,57,keep_separate,Different STEM fields
VAR_1433,728,737,AXA Achievement Scholarship - STEM,Regeneron Science Talent Search,"General STEM, Science, Mathematics","Science, Mathematics, Engineering",https://bigfuture.collegeboard.org/scholarships,40,keep_separate,Different STEM fields
VAR_1434,728,738,AXA Achievement Scholarship - STEM,NACA Regional Council Student Leader Scholarship - STEM,"General STEM, Science, Mathematics","General STEM, Science, Technology",https://bigfuture.collegeboard.org/scholarships,63,keep_separate,Different STEM fields
VAR_1435,728,739,AXA Achievement Scholarship - STEM,Horatio Alger STEM Scholarship,"General STEM, Science, Mathematics","General STEM, Engineering, Science",https://bigfuture.collegeboard.org/scholarships,56,keep_separate,Different STEM fields
VAR_1436,728,740,AXA Achievement Scholarship - STEM,SMART Girls Scholarship,"General STEM, Science, Mathematics","General STEM, Mathematics, Science, Technology",https://bigfuture.collegeboard.org/scholarships,53,keep_separate,Different STEM fields
VAR_1437,728,741,AXA Achievement Scholarship - STEM,National Space Club Keynote Scholarship,"General STEM, Science, Mathematics","Aerospace Engineering, Physics, Astronomy",https://bigfuture.collegeboard.org/scholarships,58,keep_separate,Different STEM fields
VAR_1438,728,742,AXA Achievement Scholarship - STEM,NAMEPA Scholarship Foundation STEM Award,"General STEM, Science, Mathematics","Engineering, Computer Science, Technology",https://bigfuture.collegeboard.org/scholarships,57,keep_separate,Different STEM fields
VAR_1439,728,743,AXA Achievement Scholarship - STEM,AWS Girls Tech Program Scholarship,"General STEM, Science, Mathematics","Computer Science, Cloud Computing, Technology",https://bigfuture.collegeboard.org/scholarships,50,keep_separate,Different STEM fields
VAR_1440,728,744,AXA Achievement Scholarship - STEM,Science Olympiad Scholarship,"General STEM, Science, Mathematics","General STEM, Science, Engineering",https://bigfuture.collegeboard.org/scholarships,55,keep_separate,Different STEM fields
VAR_1441,728,745,AXA Achievement Scholarship - STEM,First Robotics Scholarship,"General STEM, Science, Mathematics","Robotics, Engineering, Computer Science",https://bigfuture.collegeboard.org/scholarships,47,keep_separate,Different STEM fields
VAR_1442,728,746,AXA Achievement Scholarship - STEM,Environmental Protection Agency STEM Scholarship,"General STEM, Science, Mathematics","Environmental Science, Environmental Engineering, Biology",https://bigfuture.collegeboard.org/scholarships,46,keep_separate,Different STEM fields
VAR_1443,728,747,AXA Achievement Scholarship - STEM,Biomimicry Institute Youth Design Challenge Scholarship,"General STEM, Science, Mathematics","Engineering, Biology, Environmental Science",https://bigfuture.collegeboard.org/scholarships,40,keep_separate,Different STEM fields
VAR_1444,728,748,AXA Achievement Scholarship - STEM,NAACP ACT-SO STEM Award,"General STEM, Science, Mathematics","General STEM, Science, Technology, Engineering",https://bigfuture.collegeboard.org/scholarships,46,keep_separate,Different STEM fields
VAR_1445,728,749,AXA Achievement Scholarship - STEM,Thurgood Marshall College Fund STEM Scholarship,"General STEM, Science, Mathematics","General STEM, Engineering, Computer Science, Science",https://bigfuture.collegeboard.org/scholarships,49,keep_separate,Different STEM fields
VAR_1446,728,750,AXA Achievement Scholarship - STEM,Siemens Foundation Scholarship,"General STEM, Science, Mathematics","Engineering, Computer Science, Technology",https://bigfuture.collegeboard.org/scholarships,56,keep_separate,Different STEM fields
VAR_1447,728,751,AXA Achievement Scholarship - STEM,NCWIT Aspirations in Computing Award,"General STEM, Science, Mathematics","Computer Science, Information Technology, Software Engineering",https://bigfuture.collegeboard.org/scholarships,29,keep_separate,Different STEM fields
VAR_1448,728,752,AXA Achievement Scholarship - STEM,ASM Materials Education Foundation Scholarship,"General STEM, Science, Mathematics","Materials Science, Engineering, Chemistry",https://bigfuture.collegeboard.org/scholarships,48,keep_separate,Different STEM fields
VAR_1449,728,753,AXA Achievement Scholarship - STEM,AMS Weather Band Scholarship,"General STEM, Science, Mathematics","Atmospheric Science, Meteorology, Environmental Science",https://bigfuture.collegeboard.org/scholarships,58,keep_separate,Different STEM fields
VAR_1450,728,754,AXA Achievement Scholarship - STEM,Stokes Educational Scholarship Program (NSA),"General STEM, Science, Mathematics","Computer Science, Cybersecurity, Mathematics",https://bigfuture.collegeboard.org/scholarships,49,keep_separate,Different STEM fields
VAR_1451,728,755,AXA Achievement Scholarship - STEM,Barry Goldwater Scholarship,"General STEM, Science, Mathematics","Science, Mathematics, Engineering",https://bigfuture.collegeboard.org/scholarships,52,keep_separate,Different STEM fields
VAR_1452,728,756,AXA Achievement Scholarship - STEM,Generation Google Scholarship - North America,"General STEM, Science, Mathematics","Computer Science, Software Engineering, Technology",https://bigfuture.collegeboard.org/scholarships,51,keep_separate,Different STEM fields
VAR_1453,729,730,UNCF-Merck Science Initiative,Davidson Fellows Scholarship - STEM,"Biology, Chemistry, Life Sciences","Mathematics, Science, Technology, Engineering",https://bigfuture.collegeboard.org/scholarships,31,keep_separate,Different STEM fields
VAR_1454,729,731,UNCF-Merck Science Initiative,SMART Scholarship for STEM,"Biology, Chemistry, Life Sciences","Engineering, Computer Science, Mathematics, Physics",https://bigfuture.collegeboard.org/scholarships,33,keep_separate,Different STEM fields
VAR_1455,729,732,UNCF-Merck Science Initiative,Elks National Foundation Most Valuable Student - STEM,"Biology, Chemistry, Life Sciences","General STEM, Science, Mathematics",https://bigfuture.collegeboard.org/scholarships,29,keep_separate,Different STEM fields
VAR_1456,729,733,UNCF-Merck Science Initiative,NSHSS STEM Scholar Award,"Biology, Chemistry, Life Sciences","General STEM, Science, Technology",https://bigfuture.collegeboard.org/scholarships,26,keep_separate,Different STEM fields
VAR_1457,729,734,UNCF-Merck Science Initiative,Boeing Company Scholarship,"Biology, Chemistry, Life Sciences","Aerospace Engineering, Engineering, Physics",https://bigfuture.collegeboard.org/scholarships,29,keep_separate,Different STEM fields
VAR_1458,729,735,UNCF-Merck Science Initiative,GE-Reagan Foundation Scholarship,"Biology, Chemistry, Life Sciences","General STEM, Engineering, Technology",https://bigfuture.collegeboard.org/scholarships,33,keep_separate,Different STEM fields
VAR_1459,729,736,UNCF-Merck Science Initiative,AFCEA STEM Major Scholarships,"Biology, Chemistry, Life Sciences","Computer Science, Electronics, Communications Engineering",https://bigfuture.collegeboard.org/scholarships,28,keep_separate,Different STEM fields
VAR_1460,729,737,UNCF-Merck Science Initiative,Regeneron Science Talent Search,"Biology, Chemistry, Life Sciences","Science, Mathematics, Engineering",https://bigfuture.collegeboard.org/scholarships,53,keep_separate,Different STEM fields
VAR_1461,729,738,UNCF-Merck Science Initiative,NACA Regional Council Student Leader Scholarship - STEM,"Biology, Chemistry, Life Sciences","General STEM, Science, Technology",https://bigfuture.collegeboard.org/scholarships,31,keep_separate,Different STEM fields
VAR_1462,729,739,UNCF-Merck Science Initiative,Horatio Alger STEM Scholarship,"Biology, Chemistry, Life Sciences","General STEM, Engineering, Science",https://bigfuture.collegeboard.org/scholarships,27,keep_separate,Different STEM fields
VAR_1463,729,740,UNCF-Merck Science Initiative,SMART Girls Scholarship,"Biology, Chemistry, Life Sciences","General STEM, Mathematics, Science, Technology",https://bigfuture.collegeboard.org/scholarships,27,keep_separate,Different STEM fields
VAR_1464,729,741,UNCF-Merck Science Initiative,National Space Club Keynote Scholarship,"Biology, Chemistry, Life Sciences","Aerospace Engineering, Physics, Astronomy",https://bigfuture.collegeboard.org/scholarships,32,keep_separate,Different STEM fields
VAR_1465,729,742,UNCF-Merck Science Initiative,NAMEPA Scholarship Foundation STEM Award,"Biology, Chemistry, Life Sciences","Engineering, Computer Science, Technology",https://bigfuture.collegeboard.org/scholarships,38,keep_separate,Different STEM fields
VAR_1466,729,743,UNCF-Merck Science Initiative,AWS Girls Tech Program Scholarship,"Biology, Chemistry, Life Sciences","Computer Science, Cloud Computing, Technology",https://bigfuture.collegeboard.org/scholarships,22,keep_separate,Different STEM fields
VAR_1467,729,744,UNCF-Merck Science Initiative,Science Olympiad Scholarship,"Biology, Chemistry, Life Sciences","General STEM, Science, Engineering",https://bigfuture.collegeboard.org/scholarships,39,keep_separate,Different STEM fields
VAR_1468,729,745,UNCF-Merck Science Initiative,First Robotics Scholarship,"Biology, Chemistry, Life Sciences","Robotics, Engineering, Computer Science",https://bigfuture.collegeboard.org/scholarships,29,keep_separate,Different STEM fields
VAR_1469,729,746,UNCF-Merck Science Initiative,Environmental Protection Agency STEM Scholarship,"Biology, Chemistry, Life Sciences","Environmental Science, Environmental Engineering, Biology",https://bigfuture.collegeboard.org/scholarships,34,keep_separate,Different STEM fields
VAR_1470,729,747,UNCF-Merck Science Initiative,Biomimicry Institute Youth Design Challenge Scholarship,"Biology, Chemistry, Life Sciences","Engineering, Biology, Environmental Science",https://bigfuture.collegeboard.org/scholarships,29,keep_separate,Different STEM fields
VAR_1471,729,748,UNCF-Merck Science Initiative,NAACP ACT-SO STEM Award,"Biology, Chemistry, Life Sciences","General STEM, Science, Technology, Engineering",https://bigfuture.collegeboard.org/scholarships,31,keep_separate,Different STEM fields
VAR_1472,729,749,UNCF-Merck Science Initiative,Thurgood Marshall College Fund STEM Scholarship,"Biology, Chemistry, Life Sciences","General STEM, Engineering, Computer Science, Science",https://bigfuture.collegeboard.org/scholarships,32,keep_separate,Different STEM fields
VAR_1473,729,750,UNCF-Merck Science Initiative,Siemens Foundation Scholarship,"Biology, Chemistry, Life Sciences","Engineering, Computer Science, Technology",https://bigfuture.collegeboard.org/scholarships,34,keep_separate,Different STEM fields
